year,month,municipality,deaths,DiaSemChuva,Precipitacao,RiscoFogo,FRP,area_desmatada_km2
2020,8,CANUTAMA,1.0,20.0,0.0,0.6,77.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,20.0,0.0,0.6,27.5,"0,46871454958425374"
2020,8,CANUTAMA,1.0,34.0,0.0,0.9,343.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,33.0,0.0,0.9,20.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,17.0,0.0,-999.0,10.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,17.0,0.0,0.8,67.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,17.0,0.0,0.8,37.8,"0,46871454958425374"
2020,8,CANUTAMA,1.0,17.0,0.0,0.8,25.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,17.0,0.0,0.8,22.1,"0,46871454958425374"
2020,8,CANUTAMA,1.0,17.0,0.0,0.8,18.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,23.0,0.0,0.9,23.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,24.0,0.0,0.8,73.7,"0,46871454958425374"
2020,8,CANUTAMA,1.0,24.0,0.0,0.8,84.1,"0,46871454958425374"
2020,8,CANUTAMA,1.0,13.0,1.1,-999.0,28.5,"0,46871454958425374"
2020,8,CANUTAMA,1.0,12.0,1.1,0.4,33.8,"0,46871454958425374"
2020,8,CANUTAMA,1.0,19.0,0.0,0.9,42.2,"0,46871454958425374"
2020,8,CANUTAMA,1.0,19.0,0.1,0.9,66.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,30.0,0.0,0.8,15.5,"0,46871454958425374"
2020,8,CANUTAMA,1.0,39.0,0.0,1.0,11.8,"0,46871454958425374"
2020,8,CANUTAMA,1.0,39.0,0.1,1.0,40.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,37.0,0.1,0.8,14.2,"0,46871454958425374"
2020,8,CANUTAMA,1.0,30.0,0.0,0.9,92.5,"0,46871454958425374"
2020,8,CANUTAMA,1.0,27.0,0.0,0.9,368.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,28.0,0.0,0.9,303.7,"0,46871454958425374"
2020,8,CANUTAMA,1.0,25.0,0.1,0.9,697.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,24.0,0.1,0.9,654.7,"0,46871454958425374"
2020,8,CANUTAMA,1.0,22.0,0.1,0.9,128.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,30.0,0.0,0.9,209.3,"0,46871454958425374"
2020,8,CANUTAMA,1.0,27.0,0.0,0.9,1064.1,"0,46871454958425374"
2020,8,CANUTAMA,1.0,27.0,0.0,0.9,1018.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,24.0,0.1,0.9,244.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,24.0,0.1,0.9,492.5,"0,46871454958425374"
2020,8,CANUTAMA,1.0,21.0,0.0,1.0,33.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,28.0,0.0,1.0,,"0,46871454958425374"
2020,8,CANUTAMA,1.0,27.0,0.0,1.0,,"0,46871454958425374"
2020,8,CANUTAMA,1.0,35.0,0.0,0.9,,"0,46871454958425374"
2020,8,CANUTAMA,1.0,35.0,0.0,0.9,,"0,46871454958425374"
2020,8,CANUTAMA,1.0,35.0,0.0,0.9,,"0,46871454958425374"
2020,8,CANUTAMA,1.0,35.0,0.0,0.9,,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,2.0,0.6,5.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.0,1.0,11.2,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.0,0.9,7.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,0.9,7.7,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.8,0.8,6.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.6,0.9,10.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,27.0,1.1,0.7,11.2,"0,46871454958425374"
2020,8,CANUTAMA,1.0,5.0,0.8,0.6,17.1,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.6,0.9,138.7,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.8,0.8,22.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,23.0,0.3,0.8,13.3,"0,46871454958425374"
2020,8,CANUTAMA,1.0,5.0,0.9,-999.0,32.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,24.0,0.3,0.9,13.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,0.9,0.5,15.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,6.0,0.9,0.5,16.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,6.0,0.9,0.5,37.5,"0,46871454958425374"
2020,8,CANUTAMA,1.0,5.0,0.9,0.5,38.1,"0,46871454958425374"
2020,8,CANUTAMA,1.0,5.0,0.9,0.5,58.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,6.6,0.2,8.8,"0,46871454958425374"
2020,8,CANUTAMA,1.0,35.0,0.2,0.8,17.3,"0,46871454958425374"
2020,8,CANUTAMA,1.0,27.0,0.1,0.8,11.3,"0,46871454958425374"
2020,8,CANUTAMA,1.0,28.0,0.0,0.9,10.3,"0,46871454958425374"
2020,8,CANUTAMA,1.0,5.0,1.0,-999.0,29.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,1.0,-999.0,22.8,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,0.9,72.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.3,0.9,94.1,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.3,0.9,91.8,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.4,0.9,45.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,32.0,0.0,0.8,18.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,35.0,0.0,0.8,22.1,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,1.0,0.6,27.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,2.0,1.0,0.6,14.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.9,0.6,22.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,1.5,0.7,18.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,0.0,0.9,0.6,14.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,1.0,0.0,0.9,45.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,1.0,0.0,1.0,17.7,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.0,0.7,46.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,16.0,0.0,0.6,24.1,"0,46871454958425374"
2020,8,CANUTAMA,1.0,19.0,0.0,0.6,19.5,"0,46871454958425374"
2020,8,CANUTAMA,1.0,14.0,0.0,0.6,17.3,"0,46871454958425374"
2020,8,CANUTAMA,1.0,2.0,0.0,0.5,31.2,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,0.6,19.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,2.0,0.0,0.8,25.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,0.6,10.3,"0,46871454958425374"
2020,8,CANUTAMA,1.0,33.0,0.0,0.7,18.2,"0,46871454958425374"
2020,8,CANUTAMA,1.0,37.0,0.0,0.7,15.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,2.0,0.0,0.7,19.8,"0,46871454958425374"
2020,8,CANUTAMA,1.0,2.0,0.0,0.7,24.7,"0,46871454958425374"
2020,8,CANUTAMA,1.0,2.0,0.0,0.1,19.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,31.0,0.0,0.7,17.2,"0,46871454958425374"
2020,8,CANUTAMA,1.0,34.0,0.0,0.7,14.7,"0,46871454958425374"
2020,8,CANUTAMA,1.0,8.0,0.0,0.7,14.2,"0,46871454958425374"
2020,8,CANUTAMA,1.0,13.0,0.0,0.7,7.7,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,0.8,43.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,0.8,19.3,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,0.8,32.8,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,0.8,16.5,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,0.7,35.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,5.0,0.0,0.8,11.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,31.0,0.0,0.9,34.1,"0,46871454958425374"
2020,8,CANUTAMA,1.0,39.0,0.0,0.9,10.1,"0,46871454958425374"
2020,8,CANUTAMA,1.0,12.0,0.0,0.8,11.2,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,0.9,22.2,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,0.9,119.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,1.0,25.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,0.8,95.5,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,0.7,24.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,0.8,25.2,"0,46871454958425374"
2020,8,CANUTAMA,1.0,3.0,0.0,0.8,56.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,27.0,0.0,0.9,23.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.0,0.8,249.8,"0,46871454958425374"
2020,8,CANUTAMA,1.0,46.0,0.0,0.9,34.1,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.0,0.9,44.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.0,0.8,73.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.0,0.8,56.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.0,0.8,262.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.0,0.4,39.5,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.0,0.8,45.7,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.0,0.9,39.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,4.0,0.0,0.8,60.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,45.0,0.0,0.9,33.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,0.0,0.9,17.1,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,0.0,0.9,12.8,"0,46871454958425374"
2020,8,CANUTAMA,1.0,14.0,0.0,0.8,6.5,"0,46871454958425374"
2020,8,CANUTAMA,1.0,8.0,0.0,0.8,8.3,"0,46871454958425374"
2020,8,CANUTAMA,1.0,10.0,0.0,0.8,8.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,0.0,0.9,45.2,"0,46871454958425374"
2020,8,CANUTAMA,1.0,9.0,0.0,1.0,5.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,8.2,0.0,16.2,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,7.7,0.0,111.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,8.1,0.1,32.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,11.0,0.0,14.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,13.0,0.0,14.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,12.9,0.0,14.5,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,7.6,0.0,25.8,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,11.3,0.1,16.3,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,11.8,0.0,35.1,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,6.1,1.0,16.8,"0,46871454958425374"
2020,8,CANUTAMA,1.0,41.0,2.3,0.3,26.1,"0,46871454958425374"
2020,8,CANUTAMA,1.0,42.0,1.7,0.4,415.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,43.0,1.7,0.5,482.7,"0,46871454958425374"
2020,8,CANUTAMA,1.0,44.0,1.6,0.4,47.9,"0,46871454958425374"
2020,8,CANUTAMA,1.0,45.0,1.6,0.4,80.7,"0,46871454958425374"
2020,8,CANUTAMA,1.0,0.0,0.1,0.4,17.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,4.8,0.1,39.5,"0,46871454958425374"
2020,8,CANUTAMA,1.0,0.0,0.5,0.2,89.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,0.0,0.0,0.6,36.8,"0,46871454958425374"
2020,8,CANUTAMA,1.0,43.0,5.2,0.2,21.0,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,1.8,0.0,9.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,10.0,2.2,0.1,24.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,8.0,5.9,0.0,27.1,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,1.8,0.2,31.6,"0,46871454958425374"
2020,8,CANUTAMA,1.0,44.0,8.7,0.0,29.5,"0,46871454958425374"
2020,8,CANUTAMA,1.0,43.0,8.6,0.1,38.4,"0,46871454958425374"
2020,8,CANUTAMA,1.0,7.0,7.6,0.0,28.7,"0,46871454958425374"
2020,8,CANUTAMA,1.0,5.0,1.0,0.2,31.0,"0,46871454958425374"
2020,8,CARAUARI,1.0,6.0,0.0,0.3,7.1,0
2020,8,CARAUARI,1.0,9.0,0.0,0.4,17.1,0
2020,8,CARAUARI,1.0,9.0,0.0,0.4,25.7,0
2020,8,CARAUARI,1.0,11.0,0.0,0.4,11.4,0
2020,8,CARAUARI,1.0,13.0,0.0,0.9,11.8,0
2020,8,CARAUARI,1.0,14.0,0.0,0.5,14.5,0
2020,8,CARAUARI,1.0,14.0,0.0,0.5,29.2,0
2020,8,CARAUARI,1.0,16.0,0.6,0.4,8.9,0
2020,8,CARAUARI,1.0,16.0,0.5,0.7,9.8,0
2020,8,CARAUARI,1.0,16.0,0.5,0.6,32.8,0
2020,8,CARAUARI,1.0,12.0,1.2,0.3,26.6,0
2020,8,CARAUARI,1.0,0.0,0.3,1.0,95.4,0
2020,8,CARAUARI,1.0,2.0,0.0,0.4,109.6,0
2020,8,CARAUARI,1.0,2.0,0.0,0.4,108.0,0
2020,8,CARAUARI,1.0,0.0,0.1,0.1,49.6,0
2020,8,CARAUARI,1.0,0.0,0.1,0.2,29.0,0
2020,8,CARAUARI,1.0,5.0,0.0,0.8,19.9,0
2020,8,CARAUARI,1.0,5.0,0.0,0.5,23.1,0
2020,8,CARAUARI,1.0,5.0,0.0,0.5,9.5,0
2020,8,CARAUARI,1.0,5.0,0.0,0.5,8.7,0
2020,8,CARAUARI,1.0,5.0,0.0,0.5,19.2,0
2020,8,CARAUARI,1.0,6.0,0.0,0.4,4.3,0
2020,8,CARAUARI,1.0,9.0,0.0,0.5,11.6,0
2020,8,CARAUARI,1.0,9.0,0.0,0.5,7.8,0
2020,8,CARAUARI,1.0,9.0,0.0,0.6,14.6,0
2020,8,CAREIRO,0.0,7.0,0.0,0.3,17.7,"0,012035883868006058"
2020,8,CAREIRO,0.0,8.0,0.0,0.4,31.8,"0,012035883868006058"
2020,8,CAREIRO,0.0,10.0,0.0,0.3,47.4,"0,012035883868006058"
2020,8,CAREIRO,0.0,9.0,0.0,0.3,62.8,"0,012035883868006058"
2020,8,CAREIRO,0.0,9.0,0.0,0.3,43.9,"0,012035883868006058"
2020,8,CAREIRO,0.0,7.0,0.0,0.3,23.1,"0,012035883868006058"
2020,8,CAREIRO,0.0,7.0,0.0,0.3,113.1,"0,012035883868006058"
2020,8,CAREIRO,0.0,7.0,0.0,0.3,189.3,"0,012035883868006058"
2020,8,CAREIRO,0.0,7.0,0.0,0.3,26.9,"0,012035883868006058"
2020,8,CAREIRO,0.0,10.0,0.0,0.4,59.3,"0,012035883868006058"
2020,8,CAREIRO,0.0,10.0,0.0,0.4,12.5,"0,012035883868006058"
2020,8,CAREIRO,0.0,13.0,0.0,0.4,15.8,"0,012035883868006058"
2020,8,CAREIRO,0.0,4.0,0.1,0.4,28.3,"0,012035883868006058"
2020,8,CAREIRO,0.0,13.0,0.5,0.4,11.5,"0,012035883868006058"
2020,8,CAREIRO,0.0,13.0,0.5,0.4,66.1,"0,012035883868006058"
2020,8,CAREIRO,0.0,14.0,0.3,0.4,8.7,"0,012035883868006058"
2020,8,CAREIRO,0.0,12.0,0.3,0.4,6.9,"0,012035883868006058"
2020,8,CAREIRO,0.0,15.0,0.3,0.4,9.4,"0,012035883868006058"
2020,8,CAREIRO,0.0,0.0,0.8,0.2,5.3,"0,012035883868006058"
2020,8,CAREIRO,0.0,14.0,0.0,0.5,162.1,"0,012035883868006058"
2020,8,CAREIRO,0.0,12.0,0.0,0.5,93.3,"0,012035883868006058"
2020,8,CAREIRO,0.0,15.0,1.6,0.2,8.9,"0,012035883868006058"
2020,8,CAREIRO,0.0,16.0,1.6,0.2,65.1,"0,012035883868006058"
2020,8,CAREIRO,0.0,15.0,1.5,0.2,34.3,"0,012035883868006058"
2020,8,CAREIRO,0.0,12.0,1.3,0.2,8.3,"0,012035883868006058"
2020,8,CAREIRO,0.0,15.0,1.5,0.2,21.0,"0,012035883868006058"
2020,8,CAREIRO,0.0,16.0,1.5,0.2,25.4,"0,012035883868006058"
2020,8,CAREIRO,0.0,0.0,0.3,0.2,7.6,"0,012035883868006058"
2020,8,CAREIRO,0.0,0.0,0.0,0.3,87.0,"0,012035883868006058"
2020,8,CAREIRO,0.0,0.0,0.0,0.3,63.5,"0,012035883868006058"
2020,8,CAREIRO,0.0,5.0,0.1,0.5,9.0,"0,012035883868006058"
2020,8,CAREIRO,0.0,0.0,0.1,0.3,17.9,"0,012035883868006058"
2020,8,CAREIRO,0.0,0.0,0.1,0.4,10.0,"0,012035883868006058"
2020,8,CAREIRO,0.0,0.0,0.1,0.3,21.7,"0,012035883868006058"
2020,8,CAREIRO,0.0,7.0,0.0,0.5,54.2,"0,012035883868006058"
2020,8,CAREIRO,0.0,6.0,0.0,0.5,52.1,"0,012035883868006058"
2020,8,CAREIRO,0.0,7.0,0.0,0.5,41.9,"0,012035883868006058"
2020,8,CAREIRO,0.0,2.0,0.0,0.4,33.5,"0,012035883868006058"
2020,8,CAREIRO,0.0,5.0,0.0,0.5,4.7,"0,012035883868006058"
2020,8,CAREIRO,0.0,9.0,0.0,0.6,17.5,"0,012035883868006058"
2020,8,CAREIRO,0.0,9.0,0.0,0.6,126.0,"0,012035883868006058"
2020,8,CAREIRO,0.0,9.0,0.0,0.6,44.4,"0,012035883868006058"
2020,8,CAREIRO,0.0,7.0,0.2,0.4,40.7,"0,012035883868006058"
2020,8,CAREIRO,0.0,7.0,0.2,0.4,28.0,"0,012035883868006058"
2020,8,CAREIRO,0.0,8.0,7.5,0.1,9.8,"0,012035883868006058"
2020,8,CAREIRO,0.0,12.0,1.6,0.1,8.0,"0,012035883868006058"
2020,8,CAREIRO,0.0,12.0,1.8,0.1,7.1,"0,012035883868006058"
2020,8,CAREIRO DA VARZEA,1.0,,,,,"6,512761006150412"
2020,8,COARI,0.0,6.0,0.0,0.3,8.2,"0,056543497772431006"
2020,8,COARI,0.0,6.0,0.0,0.3,4.9,"0,056543497772431006"
2020,8,COARI,0.0,6.0,0.0,0.3,6.0,"0,056543497772431006"
2020,8,COARI,0.0,6.0,0.0,0.3,38.7,"0,056543497772431006"
2020,8,COARI,0.0,6.0,0.0,0.4,26.7,"0,056543497772431006"
2020,8,COARI,0.0,6.0,0.0,0.4,13.2,"0,056543497772431006"
2020,8,COARI,0.0,6.0,0.1,0.3,17.0,"0,056543497772431006"
2020,8,COARI,0.0,7.0,0.0,0.4,16.6,"0,056543497772431006"
2020,8,COARI,0.0,7.0,0.0,0.4,13.4,"0,056543497772431006"
2020,8,COARI,0.0,9.0,0.0,0.3,9.8,"0,056543497772431006"
2020,8,COARI,0.0,6.0,0.0,0.4,7.7,"0,056543497772431006"
2020,8,COARI,0.0,6.0,0.0,0.4,14.6,"0,056543497772431006"
2020,8,COARI,0.0,6.0,0.0,0.3,16.5,"0,056543497772431006"
2020,8,COARI,0.0,6.0,0.1,0.3,6.5,"0,056543497772431006"
2020,8,COARI,0.0,8.0,0.0,0.4,5.7,"0,056543497772431006"
2020,8,COARI,0.0,9.0,0.0,0.4,9.0,"0,056543497772431006"
2020,8,COARI,0.0,9.0,0.0,0.5,41.2,"0,056543497772431006"
2020,8,COARI,0.0,9.0,0.0,0.5,12.9,"0,056543497772431006"
2020,8,COARI,0.0,10.0,0.0,0.4,13.2,"0,056543497772431006"
2020,8,COARI,0.0,8.0,0.0,0.4,7.8,"0,056543497772431006"
2020,8,COARI,0.0,8.0,0.0,0.4,5.8,"0,056543497772431006"
2020,8,COARI,0.0,8.0,0.1,0.4,16.5,"0,056543497772431006"
2020,8,COARI,0.0,8.0,0.2,0.4,19.3,"0,056543497772431006"
2020,8,COARI,0.0,8.0,1.0,0.3,7.4,"0,056543497772431006"
2020,8,COARI,0.0,8.0,1.0,0.3,5.9,"0,056543497772431006"
2020,8,COARI,0.0,7.0,1.2,0.3,4.5,"0,056543497772431006"
2020,8,COARI,0.0,10.0,0.0,0.4,25.8,"0,056543497772431006"
2020,8,COARI,0.0,10.0,0.0,0.4,69.9,"0,056543497772431006"
2020,8,COARI,0.0,10.0,0.1,0.3,51.3,"0,056543497772431006"
2020,8,COARI,0.0,10.0,0.1,0.3,77.6,"0,056543497772431006"
2020,8,COARI,0.0,9.0,0.0,0.4,30.9,"0,056543497772431006"
2020,8,COARI,0.0,9.0,0.0,0.4,18.5,"0,056543497772431006"
2020,8,COARI,0.0,8.0,0.0,0.4,6.4,"0,056543497772431006"
2020,8,COARI,0.0,7.0,0.0,0.4,25.4,"0,056543497772431006"
2020,8,COARI,0.0,7.0,0.0,0.4,77.2,"0,056543497772431006"
2020,8,COARI,0.0,8.0,0.0,0.4,7.2,"0,056543497772431006"
2020,8,COARI,0.0,10.0,0.8,0.2,54.4,"0,056543497772431006"
2020,8,COARI,0.0,12.0,2.3,0.2,48.3,"0,056543497772431006"
2020,8,COARI,0.0,12.0,7.7,0.1,8.7,"0,056543497772431006"
2020,8,COARI,0.0,12.0,2.5,0.2,44.9,"0,056543497772431006"
2020,8,COARI,0.0,12.0,2.3,0.2,27.7,"0,056543497772431006"
2020,8,COARI,0.0,1.0,0.5,0.3,56.8,"0,056543497772431006"
2020,8,COARI,0.0,2.0,0.2,0.3,27.7,"0,056543497772431006"
2020,8,COARI,0.0,2.0,0.2,0.3,33.9,"0,056543497772431006"
2020,8,COARI,0.0,13.0,0.0,0.5,18.8,"0,056543497772431006"
2020,8,COARI,0.0,3.0,0.0,0.4,62.6,"0,056543497772431006"
2020,8,COARI,0.0,2.0,0.0,0.4,13.4,"0,056543497772431006"
2020,8,COARI,0.0,3.0,0.0,-999.0,69.9,"0,056543497772431006"
2020,8,COARI,0.0,1.0,0.1,0.4,40.7,"0,056543497772431006"
2020,8,COARI,0.0,2.0,0.0,0.4,10.4,"0,056543497772431006"
2020,8,COARI,0.0,1.0,0.1,0.4,10.1,"0,056543497772431006"
2020,8,COARI,0.0,4.0,1.4,0.3,3.4,"0,056543497772431006"
2020,8,COARI,0.0,4.0,2.1,0.2,172.3,"0,056543497772431006"
2020,8,COARI,0.0,4.0,2.0,0.3,19.3,"0,056543497772431006"
2020,8,COARI,0.0,4.0,2.2,0.2,16.1,"0,056543497772431006"
2020,8,COARI,0.0,3.0,1.5,0.4,13.1,"0,056543497772431006"
2020,8,COARI,0.0,4.0,1.6,0.3,12.0,"0,056543497772431006"
2020,8,COARI,0.0,4.0,1.6,0.3,47.1,"0,056543497772431006"
2020,8,COARI,0.0,4.0,1.3,0.3,19.5,"0,056543497772431006"
2020,8,COARI,0.0,3.0,1.4,0.3,11.2,"0,056543497772431006"
2020,8,COARI,0.0,4.0,1.9,0.2,5.2,"0,056543497772431006"
2020,8,COARI,0.0,4.0,1.8,0.2,27.3,"0,056543497772431006"
2020,8,COARI,0.0,4.0,1.7,0.3,12.3,"0,056543497772431006"
2020,8,COARI,0.0,3.0,1.2,0.3,10.3,"0,056543497772431006"
2020,8,COARI,0.0,4.0,0.8,0.3,18.7,"0,056543497772431006"
2020,8,COARI,0.0,6.0,0.6,0.4,27.3,"0,056543497772431006"
2020,8,COARI,0.0,6.0,0.6,0.4,8.9,"0,056543497772431006"
2020,8,COARI,0.0,5.0,0.6,0.4,11.8,"0,056543497772431006"
2020,8,COARI,0.0,5.0,0.3,0.4,17.1,"0,056543497772431006"
2020,8,COARI,0.0,5.0,0.2,0.4,33.5,"0,056543497772431006"
2020,8,COARI,0.0,2.0,1.1,0.3,16.0,"0,056543497772431006"
2020,8,COARI,0.0,4.0,1.8,0.2,10.4,"0,056543497772431006"
2020,8,COARI,0.0,1.0,2.4,0.2,15.0,"0,056543497772431006"
2020,8,COARI,0.0,7.0,2.3,0.2,16.7,"0,056543497772431006"
2020,8,COARI,0.0,1.0,1.0,0.3,13.6,"0,056543497772431006"
2020,8,COARI,0.0,1.0,1.0,0.3,66.5,"0,056543497772431006"
2020,8,COARI,0.0,1.0,1.0,0.3,42.4,"0,056543497772431006"
2020,8,COARI,0.0,4.0,1.1,0.3,33.1,"0,056543497772431006"
2020,8,COARI,0.0,0.0,0.0,0.4,69.0,"0,056543497772431006"
2020,8,COARI,0.0,0.0,0.2,0.4,43.2,"0,056543497772431006"
2020,8,COARI,0.0,2.0,0.0,0.5,99.3,"0,056543497772431006"
2020,8,COARI,0.0,2.0,0.0,0.5,40.9,"0,056543497772431006"
2020,8,COARI,0.0,2.0,0.1,0.5,48.2,"0,056543497772431006"
2020,8,COARI,0.0,2.0,0.1,0.5,40.6,"0,056543497772431006"
2020,8,COARI,0.0,2.0,0.1,0.5,51.8,"0,056543497772431006"
2020,8,COARI,0.0,2.0,0.1,0.5,23.4,"0,056543497772431006"
2020,8,COARI,0.0,2.0,0.5,0.4,28.9,"0,056543497772431006"
2020,8,COARI,0.0,2.0,0.5,0.4,29.3,"0,056543497772431006"
2020,8,COARI,0.0,2.0,0.0,0.6,99.3,"0,056543497772431006"
2020,8,COARI,0.0,2.0,0.0,0.6,44.3,"0,056543497772431006"
2020,8,COARI,0.0,10.0,0.1,0.6,,"0,056543497772431006"
2020,8,COARI,0.0,10.0,0.1,0.6,,"0,056543497772431006"
2020,8,COARI,0.0,4.0,0.0,0.6,,"0,056543497772431006"
2020,8,COARI,0.0,4.0,0.0,0.6,,"0,056543497772431006"
2020,8,COARI,0.0,5.0,0.0,0.6,,"0,056543497772431006"
2020,8,COARI,0.0,4.0,0.0,0.6,,"0,056543497772431006"
2020,8,COARI,0.0,4.0,0.1,0.5,5.3,"0,056543497772431006"
2020,8,COARI,0.0,0.0,0.2,0.5,20.9,"0,056543497772431006"
2020,8,COARI,0.0,5.0,0.1,0.5,15.9,"0,056543497772431006"
2020,8,COARI,0.0,0.0,0.1,0.5,7.9,"0,056543497772431006"
2020,8,COARI,0.0,10.0,1.2,0.4,51.6,"0,056543497772431006"
2020,8,COARI,0.0,5.0,0.0,0.6,18.8,"0,056543497772431006"
2020,8,COARI,0.0,5.0,0.1,0.5,47.1,"0,056543497772431006"
2020,8,COARI,0.0,10.0,1.1,0.4,27.9,"0,056543497772431006"
2020,8,COARI,0.0,9.0,0.0,0.6,57.5,"0,056543497772431006"
